Date,Open,High,Low,1'st Digit,Digits,Frequency,Synthetic Probability,Probability by BenFord's Law,2'nd Digit,Digits,Frequency,Synthetic Probability,Probability by BenFord's Law
30-04-2019,131.800003,131.800003,125,1,,,,,3,,,,
02-05-2019,126,130,124.800003,1,,,,,2,,,,
03-05-2019,124,129,123,1,,,,,2,,,,
06-05-2019,125.75,127.400002,125.050003,1,,,,,2,,,,
07-05-2019,126.400002,127,120.050003,1,,,,,2,,,,
08-05-2019,121.800003,123.650002,120.400002,1,,,,,2,,,,
09-05-2019,121.900002,122.199997,119.150002,1,,,,,2,,,,
10-05-2019,121,122.300003,119.25,1,,,,,2,,,,
13-05-2019,120.699997,120.900002,116.650002,1,,,,,2,,,,
14-05-2019,116.349998,124.550003,115,1,,,,,1,,,,
15-05-2019,124.199997,124.949997,116.099998,1,,,,,2,,,,
16-05-2019,118.099998,119.5,113,1,,,,,1,,,,
17-05-2019,117.75,120.550003,116.099998,1,,,,,1,,,,
20-05-2019,131.199997,154.899994,128.100006,1,,,,,3,,,,
21-05-2019,154.699997,158.949997,148.449997,1,,,,,5,,,,
22-05-2019,155.050003,158.800003,152.800003,1,,,,,5,,,,
23-05-2019,169.5,180.800003,157.699997,1,,,,,6,,,,
24-05-2019,162.350006,163.75,151.850006,1,,,,,6,,,,
27-05-2019,159.100006,160.699997,155.149994,1,,,,,5,,,,
28-05-2019,157.100006,160.350006,156.050003,1,,,,,5,,,,
29-05-2019,157.949997,158.399994,151.75,1,,,,,5,,,,
30-05-2019,158.100006,159.399994,155.100006,1,,,,,5,,,,
31-05-2019,158.5,159.300003,149.100006,1,,,,,5,,,,
03-06-2019,154,161.899994,151.649994,1,,,,,5,,,,
04-06-2019,158.149994,159.300003,154.5,1,,,,,5,,,,
06-06-2019,156.899994,157.800003,151.199997,1,,,,,5,,,,
07-06-2019,152.949997,153.550003,146.800003,1,,,,,5,,,,
10-06-2019,152,155.5,147,1,,,,,5,,,,
11-06-2019,149.5,154.25,148.350006,1,,,,,4,,,,
12-06-2019,154,159.350006,150.550003,1,,,,,5,,,,
13-06-2019,153.199997,158.850006,149,1,,,,,5,,,,
14-06-2019,156,156,151.550003,1,,,,,5,,,,
17-06-2019,153,153.949997,147.25,1,,,,,5,,,,
18-06-2019,147.350006,148.850006,144,1,,,,,4,,,,
19-06-2019,148.449997,149.75,140.600006,1,,,,,4,,,,
20-06-2019,142.300003,149.699997,140.350006,1,,,,,4,,,,
21-06-2019,147,152,145.949997,1,,,,,4,,,,
24-06-2019,145.899994,148.800003,144.600006,1,,,,,4,,,,
25-06-2019,146.5,151.949997,144.850006,1,,,,,4,,,,
26-06-2019,150,155.300003,148.5,1,,,,,5,,,,
27-06-2019,152.300003,154.949997,151.5,1,,,,,5,,,,
28-06-2019,152.5,156.300003,149.800003,1,,,,,5,,,,
01-07-2019,150.649994,155.600006,148.050003,1,,,,,5,,,,
02-07-2019,154.899994,158.199997,151.399994,1,,,,,5,,,,
03-07-2019,156.399994,157.600006,154.199997,1,,,,,5,,,,
04-07-2019,160.100006,161.800003,154.300003,1,,,,,6,,,,
05-07-2019,156.300003,156.850006,145.850006,1,,,,,5,,,,
08-07-2019,143.25,146.25,137.550003,1,,,,,4,,,,
09-07-2019,138.050003,143.199997,135.75,1,,,,,3,,,,
10-07-2019,142,142.5,137.25,1,,,,,4,,,,
11-07-2019,140.5,141.850006,137.5,1,,,,,4,,,,
12-07-2019,141,143.449997,137.800003,1,,,,,4,,,,
15-07-2019,141,141.699997,136.100006,1,,,,,4,,,,
16-07-2019,137.899994,140.949997,136.600006,1,,,,,3,,,,
17-07-2019,140.199997,141,137,1,,,,,4,,,,
18-07-2019,137.699997,137.949997,133.350006,1,,,,,3,,,,
19-07-2019,134.25,135.199997,130.300003,1,,,,,3,,,,
22-07-2019,130.75,134.199997,128.699997,1,,,,,3,,,,
23-07-2019,131.449997,135.949997,130.75,1,,,,,3,,,,
24-07-2019,133.449997,134,127.849998,1,,,,,3,,,,
25-07-2019,130.5,131.300003,127.75,1,,,,,3,,,,
26-07-2019,129.399994,134.199997,128.399994,1,,,,,2,,,,
29-07-2019,131,131.850006,127.099998,1,,,,,3,,,,
30-07-2019,128,131,123.849998,1,,,,,2,,,,
31-07-2019,125,129.300003,124.199997,1,,,,,2,,,,
01-08-2019,128.600006,129.100006,123,1,,,,,2,,,,
02-08-2019,124.900002,129.75,123.300003,1,,,,,2,,,,
05-08-2019,126.199997,126.400002,121.150002,1,,,,,2,,,,
06-08-2019,124,129.449997,124,1,,,,,2,,,,
07-08-2019,128.199997,130.149994,124.599998,1,,,,,2,,,,
08-08-2019,126.199997,134,124.050003,1,,,,,2,,,,
09-08-2019,134.699997,135.899994,130.100006,1,,,,,3,,,,
13-08-2019,133,133.899994,128.600006,1,,,,,3,,,,
14-08-2019,130.899994,132.449997,127.349998,1,,,,,3,,,,
16-08-2019,130,133.949997,128.149994,1,,,,,3,,,,
19-08-2019,132.800003,136.949997,132.300003,1,,,,,3,,,,
20-08-2019,135.699997,136.800003,132.050003,1,,,,,3,,,,
21-08-2019,134,135.300003,130.25,1,,,,,3,,,,
22-08-2019,130.949997,131.300003,126.099998,1,,,,,3,,,,
23-08-2019,123.400002,132.199997,122.900002,1,,,,,2,,,,
26-08-2019,132.100006,135.949997,128.300003,1,,,,,3,,,,
27-08-2019,134.75,138.199997,133.899994,1,,,,,3,,,,
28-08-2019,136.199997,137.100006,132.149994,1,,,,,3,,,,
29-08-2019,138,138,130.350006,1,,,,,3,,,,
30-08-2019,132.399994,138.300003,132.149994,1,,,,,3,,,,
03-09-2019,135.600006,136.899994,133,1,,,,,3,,,,
04-09-2019,134.600006,135.5,130.600006,1,,,,,3,,,,
05-09-2019,135,138.649994,133.350006,1,,,,,3,,,,
06-09-2019,135.399994,138.449997,135.050003,1,,,,,3,,,,
09-09-2019,137.800003,141.75,136.350006,1,,,,,3,,,,
11-09-2019,140.050003,144.899994,140.050003,1,,,,,4,,,,
12-09-2019,144.850006,146.300003,142.050003,1,,,,,4,,,,
13-09-2019,143,146.899994,140.550003,1,,,,,4,,,,
16-09-2019,144,147.199997,143.149994,1,,,,,4,,,,
17-09-2019,145.5,147.899994,142.399994,1,,,,,4,,,,
18-09-2019,144,146,142.100006,1,,,,,4,,,,
19-09-2019,143.949997,144.899994,140.5,1,,,,,4,,,,
20-09-2019,143,152.100006,141.300003,1,,,,,4,,,,
23-09-2019,154,154,147.550003,1,,,,,5,,,,
24-09-2019,151.25,153,145.399994,1,,,,,5,,,,
25-09-2019,149.699997,151,145.5,1,,,,,4,,,,
26-09-2019,148.449997,155.399994,146.649994,1,,,,,4,,,,
27-09-2019,152.699997,152.699997,147.199997,1,,,,,5,,,,
30-09-2019,149.100006,149.75,143.75,1,,,,,4,,,,
01-10-2019,146.100006,147.699997,140.5,1,,,,,4,,,,
03-10-2019,143,145,141.399994,1,,,,,4,,,,
04-10-2019,143.949997,144.5,137.550003,1,,,,,4,,,,
07-10-2019,138.449997,140,135.25,1,,,,,3,,,,
09-10-2019,134.949997,139.649994,134.100006,1,,,,,3,,,,
10-10-2019,138,139.100006,135.300003,1,,,,,3,,,,
11-10-2019,137.449997,138.800003,134.600006,1,,,,,3,,,,
14-10-2019,137.899994,152.399994,137,1,,,,,3,,,,
15-10-2019,147.699997,155.850006,146.600006,1,,,,,4,,,,
16-10-2019,155,160.899994,155,1,,,,,5,,,,
17-10-2019,159.800003,165,157.649994,1,,,,,5,,,,
18-10-2019,174.899994,175.800003,165.100006,1,,,,,7,,,,
22-10-2019,174.5,180,173.399994,1,,,,,7,,,,
23-10-2019,178.75,178.75,172.399994,1,,,,,7,,,,
24-10-2019,175,180,174.300003,1,,,,,7,,,,
25-10-2019,179.5,183.699997,177.199997,1,,,,,7,,,,
27-10-2019,182.899994,184.25,182,1,,,,,8,,,,
29-10-2019,182.800003,197,182.350006,1,,,,,8,,,,
30-10-2019,194.350006,197.449997,192.300003,1,,,,,9,,,,
31-10-2019,196.699997,201.300003,196,1,,,,,9,,,,
01-11-2019,199,202.399994,196.199997,1,,,,,9,,,,
04-11-2019,200.949997,203.899994,198.25,2,,,,,0,,,,
05-11-2019,200,201.5,197.699997,2,,,,,0,,,,
06-11-2019,199,209.699997,198.600006,1,,,,,9,,,,
07-11-2019,207.899994,210.399994,205.5,2,,,,,0,,,,
08-11-2019,208.699997,212,206.199997,2,,,,,0,,,,
11-11-2019,206.949997,212.25,206.050003,2,,,,,0,,,,
13-11-2019,209,210.75,194.300003,2,,,,,0,,,,
14-11-2019,196.25,203.149994,194.050003,1,,,,,9,,,,
15-11-2019,202,205,200.800003,2,,,,,0,,,,
18-11-2019,203.800003,205.600006,200.100006,2,,,,,0,,,,
19-11-2019,202,202.600006,196.25,2,,,,,0,,,,
20-11-2019,198.5,207.449997,198.100006,1,,,,,9,,,,
21-11-2019,206.899994,209,201.949997,2,,,,,0,,,,
22-11-2019,204.75,206.300003,200.100006,2,,,,,0,,,,
25-11-2019,201.899994,216.25,201.600006,2,,,,,0,,,,
26-11-2019,214.75,217.699997,207.149994,2,,,,,1,,,,
27-11-2019,209.899994,215.199997,208.5,2,,,,,0,,,,
28-11-2019,212.800003,216.199997,210.5,2,,,,,1,,,,
29-11-2019,212.399994,221.5,211.699997,2,,,,,1,,,,
02-12-2019,212,213.699997,206.050003,2,,,,,1,,,,
03-12-2019,208,209.949997,203.550003,2,,,,,0,,,,
04-12-2019,205.800003,213.5,205.300003,2,,,,,0,,,,
05-12-2019,213,213.699997,207.350006,2,,,,,1,,,,
06-12-2019,208.449997,210.050003,205.050003,2,,,,,0,,,,
09-12-2019,205.899994,209.699997,202.399994,2,,,,,0,,,,
10-12-2019,207.449997,208.199997,203.300003,2,,,,,0,,,,
11-12-2019,203.100006,207.800003,202.649994,2,,,,,0,,,,
12-12-2019,206.899994,212.350006,206.600006,2,,,,,0,,,,
13-12-2019,210.5,213.25,208.5,2,,,,,1,,,,
16-12-2019,212.100006,213.25,209.399994,2,,,,,1,,,,
17-12-2019,210.5,213.199997,210,2,,,,,1,,,,
18-12-2019,211.800003,212.449997,205.600006,2,,,,,1,,,,
19-12-2019,207.649994,211,206.75,2,,,,,0,,,,
20-12-2019,210,220.800003,209.5,2,,,,,1,,,,
23-12-2019,217.75,220.800003,212.399994,2,,,,,1,,,,
24-12-2019,214.550003,216.949997,207.600006,2,,,,,1,,,,
26-12-2019,208.949997,211.100006,205.600006,2,,,,,0,,,,
27-12-2019,209.050003,211.199997,207.100006,2,,,,,0,,,,
30-12-2019,209.899994,211.600006,208,2,,,,,0,,,,
31-12-2019,208.699997,210.75,207.649994,2,,,,,0,,,,
01-01-2020,209,210.449997,206.649994,2,,,,,0,,,,
02-01-2020,208,213.199997,207.5,2,,,,,0,,,,
03-01-2020,210.25,212.350006,205.800003,2,,,,,1,,,,
06-01-2020,207.75,207.75,197.75,2,,,,,0,,,,
07-01-2020,200.550003,205.699997,200.550003,2,,,,,0,,,,
08-01-2020,201,203.550003,194.550003,2,,,,,0,,,,
09-01-2020,201.899994,208.899994,201.899994,2,,,,,0,,,,
10-01-2020,208,213,205.899994,2,,,,,0,,,,
13-01-2020,210.649994,216.25,209.600006,2,,,,,1,,,,
14-01-2020,213.449997,215.5,211.850006,2,,,,,1,,,,
15-01-2020,214.5,218,212.5,2,,,,,1,,,,
16-01-2020,217.699997,222.5,217,2,,,,,1,,,,
17-01-2020,216,229.25,213.699997,2,,,,,1,,,,
20-01-2020,229.550003,232.25,224.149994,2,,,,,2,,,,
21-01-2020,224.350006,227,220.5,2,,,,,2,,,,
22-01-2020,224.800003,228,221.149994,2,,,,,2,,,,
23-01-2020,226,231.199997,225.75,2,,,,,2,,,,
24-01-2020,225.5,232.399994,219,2,,,,,2,,,,
27-01-2020,229.5,236.449997,226.050003,2,,,,,2,,,,
28-01-2020,232.25,234.5,229.100006,2,,,,,3,,,,
29-01-2020,231.699997,238.350006,231,2,,,,,3,,,,
30-01-2020,232.300003,232.75,228.199997,2,,,,,3,,,,
31-01-2020,231,234.550003,227.149994,2,,,,,3,,,,
03-02-2020,221.699997,224.649994,215.600006,2,,,,,2,,,,
04-02-2020,222.649994,227.149994,222.050003,2,,,,,2,,,,
05-02-2020,226.75,239.300003,222.550003,2,,,,,2,,,,
06-02-2020,237.399994,243.600006,234.100006,2,,,,,3,,,,
07-02-2020,236.399994,242.149994,235.25,2,,,,,3,,,,
10-02-2020,239.5,245.149994,237.550003,2,,,,,3,,,,
11-02-2020,245.199997,248.600006,243.649994,2,,,,,4,,,,
12-02-2020,245.899994,251.399994,245,2,,,,,4,,,,
13-02-2020,249.800003,252.75,248.25,2,,,,,4,,,,
14-02-2020,252.5,258.600006,251.550003,2,,,,,5,,,,
17-02-2020,256.899994,257.399994,251.649994,2,,,,,5,,,,
18-02-2020,251.649994,251.649994,245.25,2,,,,,5,,,,
19-02-2020,250,255.5,249.899994,2,,,,,5,,,,
20-02-2020,253.199997,261,252.649994,2,,,,,5,,,,
24-02-2020,254.800003,255.850006,244.100006,2,,,,,5,,,,
25-02-2020,249.800003,251.75,242.399994,2,,,,,4,,,,
26-02-2020,244,246.300003,241,2,,,,,4,,,,
27-02-2020,241.449997,241.449997,232.050003,2,,,,,4,,,,
28-02-2020,221,226.800003,217,2,,,,,2,,,,
02-03-2020,223,226.699997,216.149994,2,,,,,2,,,,
03-03-2020,221,228.649994,219.25,2,,,,,2,,,,
04-03-2020,226.100006,227,213.550003,2,,,,,2,,,,
05-03-2020,223.75,226.850006,219.350006,2,,,,,2,,,,
06-03-2020,215.100006,216.75,207.5,2,,,,,1,,,,
09-03-2020,207,208.5,197.25,2,,,,,0,,,,
11-03-2020,197.399994,205,192.25,1,,,,,9,,,,
12-03-2020,180.100006,183.899994,160.449997,1,,,,,8,,,,
13-03-2020,145.949997,161.350006,129.75,1,,,,,4,,,,
16-03-2020,141,142.300003,128.649994,1,,,,,4,,,,
17-03-2020,135.699997,142.550003,130.5,1,,,,,3,,,,
18-03-2020,135.899994,137,127.099998,1,,,,,3,,,,
19-03-2020,121,132.949997,118.199997,1,,,,,2,,,,
20-03-2020,138,141.600006,128.699997,1,,,,,3,,,,
23-03-2020,123.050003,135,118.199997,1,,,,,2,,,,
24-03-2020,125,132.949997,116.400002,1,,,,,2,,,,
25-03-2020,126,134.899994,125,1,,,,,2,,,,
26-03-2020,135,152,132.050003,1,,,,,3,,,,
27-03-2020,146,151,126.25,1,,,,,4,,,,
30-03-2020,124,129.800003,121,1,,,,,2,,,,
31-03-2020,131.699997,138.449997,129.449997,1,,,,,3,,,,
01-04-2020,138.949997,138.949997,131.800003,1,,,,,3,,,,
03-04-2020,134,134.600006,128,1,,,,,3,,,,
07-04-2020,131,141.5,131,1,,,,,3,,,,
08-04-2020,136.850006,147.149994,134.899994,1,,,,,3,,,,
09-04-2020,140,146.25,140,1,,,,,4,,,,
13-04-2020,142,149,136.550003,1,,,,,4,,,,
15-04-2020,148.050003,150.949997,143.199997,1,,,,,4,,,,
16-04-2020,142,144.850006,140.550003,1,,,,,4,,,,
17-04-2020,146.949997,148.550003,141.550003,1,,,,,4,,,,
20-04-2020,146,155.449997,142.600006,1,,,,,4,,,,
21-04-2020,143,143,134.149994,1,,,,,4,,,,
22-04-2020,136,138.800003,132.100006,1,,,,,3,,,,
23-04-2020,140.5,142.5,137.5,1,,,,,4,,,,
24-04-2020,137.149994,140.550003,134.100006,1,,,,,3,,,,
27-04-2020,136.399994,138.350006,134.100006,1,,,,,3,,,,
28-04-2020,135.949997,141.899994,135.050003,1,,,,,3,,,,
29-04-2020,140,140.699997,135.649994,1,,,,,4,,,,
30-04-2020,141.449997,147.449997,140.300003,1,,,,,4,,,,
04-05-2020,136.899994,137.5,130,1,,,,,3,,,,
05-05-2020,135,136.350006,131.800003,1,,,,,3,,,,
06-05-2020,133.649994,135.399994,127.300003,1,,,,,3,,,,
07-05-2020,131.100006,135.649994,130,1,,,,,3,,,,
08-05-2020,136.899994,139.350006,136.199997,1,,,,,3,,,,
11-05-2020,137.850006,143.300003,137.5,1,,,,,3,,,,
12-05-2020,138.5,140.699997,133.199997,1,,,,,3,,,,
13-05-2020,145,145,140.75,1,,,,,4,,,,
14-05-2020,139.550003,142.350006,137.399994,1,,,,,3,,,,
15-05-2020,141.399994,143.699997,140,1,,,,,4,,,,
18-05-2020,144.800003,146.399994,134.350006,1,,,,,4,,,,
19-05-2020,137.800003,145.899994,134.449997,1,,,,,3,,,,
20-05-2020,139.5,143.199997,138,1,,,,,3,,,,
21-05-2020,142.199997,144,137.050003,1,,,,,4,,,,
22-05-2020,138,141.199997,136.600006,1,,,,,3,,,,
26-05-2020,139,143.300003,138.350006,1,,,,,3,,,,
27-05-2020,139.75,141.600006,138.5,1,,,,,3,,,,
28-05-2020,141.699997,144.399994,140.600006,1,,,,,4,,,,
29-05-2020,141.100006,153.600006,141.100006,1,,,,,4,,,,
01-06-2020,150,154.899994,149.5,1,,,,,5,,,,
02-06-2020,151,152.600006,148.25,1,,,,,5,,,,
03-06-2020,151.75,157.899994,149.600006,1,,,,,5,,,,
04-06-2020,150.5,153.899994,146.149994,1,,,,,5,,,,
05-06-2020,148.899994,155,148.449997,1,,,,,4,,,,
08-06-2020,155.600006,158.5,150.649994,1,,,,,5,,,,
09-06-2020,154.199997,156.699997,151.050003,1,,,,,5,,,,
10-06-2020,152.75,154.75,150.25,1,,,,,5,,,,
11-06-2020,151.850006,165.449997,150.25,1,,,,,5,,,,
12-06-2020,144,153.300003,141,1,,,,,4,,,,
15-06-2020,151.800003,156.850006,148.25,1,,,,,5,,,,
16-06-2020,153.5,154,142.75,1,,,,,5,,,,
17-06-2020,145,148.449997,143.449997,1,,,,,4,,,,
18-06-2020,146.699997,149.449997,146,1,,,,,4,,,,
19-06-2020,149.600006,154.399994,148.899994,1,,,,,4,,,,
22-06-2020,154.5,156.199997,153.600006,1,,,,,5,,,,
23-06-2020,157,161.800003,155.550003,1,,,,,5,,,,
24-06-2020,159.100006,163,153.5,1,,,,,5,,,,
25-06-2020,153.25,169.199997,153,1,,,,,5,,,,
26-06-2020,164,166.350006,161.300003,1,,,,,6,,,,
29-06-2020,161.399994,163.550003,156.75,1,,,,,6,,,,
30-06-2020,161.399994,164.149994,155.25,1,,,,,6,,,,
01-07-2020,157.149994,159,156.050003,1,,,,,5,,,,
02-07-2020,159.800003,160.949997,156.149994,1,,,,,5,,,,
03-07-2020,160,163.850006,157.399994,1,,,,,6,,,,
06-07-2020,161.949997,165.199997,160.5,1,,,,,6,,,,
07-07-2020,164.5,170.649994,163.300003,1,,,,,6,,,,
08-07-2020,168,169.5,161.399994,1,,,,,6,,,,
09-07-2020,163,165.100006,161.449997,1,,,,,6,,,,
10-07-2020,161.5,163.399994,158.5,1,,,,,6,,,,
13-07-2020,161.449997,162.449997,154.350006,1,,,,,6,,,,
14-07-2020,155.899994,156.25,149,1,,,,,5,,,,
15-07-2020,150.100006,153.850006,147,1,,,,,5,,,,
16-07-2020,148.100006,150,145.199997,1,,,,,4,,,,
17-07-2020,149.75,153.899994,149,1,,,,,4,,,,
20-07-2020,153.149994,161.899994,152.100006,1,,,,,5,,,,
21-07-2020,161.449997,168.100006,159.100006,1,,,,,6,,,,
22-07-2020,167,172,162,1,,,,,6,,,,
23-07-2020,168.350006,170.699997,165.399994,1,,,,,6,,,,
24-07-2020,167.399994,169.75,163.649994,1,,,,,6,,,,
27-07-2020,168.649994,169.050003,163,1,,,,,6,,,,
28-07-2020,166.300003,174.899994,163.800003,1,,,,,6,,,,
29-07-2020,174,190.850006,172.050003,1,,,,,7,,,,
30-07-2020,179.199997,181.350006,173.25,1,,,,,7,,,,
31-07-2020,174,178.649994,172.100006,1,,,,,7,,,,
03-08-2020,175.25,178.699997,171.199997,1,,,,,7,,,,
04-08-2020,174,184,172.199997,1,,,,,7,,,,
05-08-2020,183,184.800003,178.5,1,,,,,8,,,,
06-08-2020,180.100006,188,177.5,1,,,,,8,,,,
07-08-2020,181.050003,195,180.100006,1,,,,,8,,,,
10-08-2020,192.899994,198.300003,192.350006,1,,,,,9,,,,
11-08-2020,196,199.800003,194.399994,1,,,,,9,,,,
12-08-2020,195.800003,200.75,190.199997,1,,,,,9,,,,
13-08-2020,198.899994,203.300003,197.75,1,,,,,9,,,,
14-08-2020,202.399994,204.5,191.449997,2,,,,,0,,,,
17-08-2020,197.399994,201.649994,196.050003,1,,,,,9,,,,
18-08-2020,200,216.800003,199,2,,,,,0,,,,
19-08-2020,214.25,245.399994,214.25,2,,,,,1,,,,
20-08-2020,241.199997,245,230.399994,2,,,,,4,,,,
21-08-2020,237.100006,244.5,231.100006,2,,,,,3,,,,
24-08-2020,236,253.850006,235,2,,,,,3,,,,
25-08-2020,252,322.399994,250,2,,,,,5,,,,
26-08-2020,299,302.799988,278.25,2,,,,,9,,,,
27-08-2020,284.899994,297.700012,283.700012,2,,,,,8,,,,
28-08-2020,289,295.649994,286.5,2,,,,,8,,,,
31-08-2020,290,297.600006,270.25,2,,,,,9,,,,
01-09-2020,279.950012,287.049988,271.549988,2,,,,,7,,,,
02-09-2020,283,306,280.399994,2,,,,,8,,,,
03-09-2020,294.75,298.700012,287.649994,2,,,,,9,,,,
04-09-2020,284,293.450012,280.100006,2,,,,,8,,,,
07-09-2020,285.149994,291.700012,282.049988,2,,,,,8,,,,
08-09-2020,286,289.799988,273.549988,2,,,,,8,,,,
09-09-2020,276.899994,286.899994,274.399994,2,,,,,7,,,,
10-09-2020,287.649994,307.950012,285.899994,2,,,,,8,,,,
11-09-2020,299,303.649994,292.100006,2,,,,,9,,,,
14-09-2020,301.799988,304,290.149994,3,,,,,0,,,,
15-09-2020,294.899994,298.700012,270,2,,,,,9,,,,
16-09-2020,292.700012,302.850006,290.100006,2,,,,,9,,,,
17-09-2020,295,300.799988,292.149994,2,,,,,9,,,,
18-09-2020,297.600006,299.700012,287.299988,2,,,,,9,,,,
21-09-2020,293,296.25,265,2,,,,,9,,,,
22-09-2020,278.25,283,257.5,2,,,,,7,,,,
23-09-2020,283.950012,296.25,278.450012,2,,,,,8,,,,
24-09-2020,277.950012,281.25,269.5,2,,,,,7,,,,
25-09-2020,275.899994,283.600006,275,2,,,,,7,,,,
28-09-2020,283.100006,302.049988,282.100006,2,,,,,8,,,,
29-09-2020,299.899994,307,292.149994,2,,,,,9,,,,
30-09-2020,300,304.700012,295.100006,3,,,,,0,,,,
01-10-2020,299.799988,311.950012,296,2,,,,,9,,,,
05-10-2020,311.5,334.5,307.350006,3,,,,,1,,,,
06-10-2020,329.399994,331.149994,320.299988,3,,,,,2,,,,
07-10-2020,325.149994,335.600006,323.25,3,,,,,2,,,,
08-10-2020,329,329.799988,310.5,3,,,,,2,,,,
09-10-2020,318.799988,322.049988,310.5,3,,,,,1,,,,
12-10-2020,315,322.700012,313,3,,,,,1,,,,
13-10-2020,315.5,316.799988,309.75,3,,,,,1,,,,
14-10-2020,312.950012,315.700012,310.049988,3,,,,,1,,,,
15-10-2020,315,325.850006,305.350006,3,,,,,1,,,,
16-10-2020,309.25,313.950012,305.350006,3,,,,,0,,,,
19-10-2020,309.899994,319.25,309.350006,3,,,,,0,,,,
20-10-2020,315.299988,327.850006,313.5,3,,,,,1,,,,
21-10-2020,322,324.700012,306,3,,,,,2,,,,
22-10-2020,311,314.799988,309,3,,,,,1,,,,
23-10-2020,314,322.450012,313.299988,3,,,,,1,,,,
26-10-2020,318,318.700012,305.049988,3,,,,,1,,,,
27-10-2020,308,315.350006,303,3,,,,,0,,,,
28-10-2020,313.799988,320.799988,309.850006,3,,,,,1,,,,
29-10-2020,315.399994,332.350006,313.200012,3,,,,,1,,,,
30-10-2020,331.049988,347.5,329.649994,3,,,,,3,,,,
02-11-2020,339.100006,344.299988,333.049988,3,,,,,3,,,,
03-11-2020,344,349.600006,340.149994,3,,,,,4,,,,
04-11-2020,342.600006,359.5,337.5,3,,,,,4,,,,
05-11-2020,353,354.950012,345.25,3,,,,,5,,,,
06-11-2020,352,353.850006,345.049988,3,,,,,5,,,,
09-11-2020,354,364.700012,351.850006,3,,,,,5,,,,
10-11-2020,358.100006,361.75,353.200012,3,,,,,5,,,,
11-11-2020,359.200012,362.700012,354.049988,3,,,,,5,,,,
12-11-2020,358.200012,369.5,358,3,,,,,5,,,,
13-11-2020,364,371.649994,362.049988,3,,,,,6,,,,
14-11-2020,369.799988,372.850006,369.5,3,,,,,6,,,,
17-11-2020,372,401.950012,371,3,,,,,7,,,,
18-11-2020,393.950012,404.700012,387.399994,3,,,,,9,,,,
19-11-2020,390,398.5,377.799988,3,,,,,9,,,,
20-11-2020,385.100006,402,385,3,,,,,8,,,,
23-11-2020,390.100006,413.700012,383.100006,3,,,,,9,,,,
24-11-2020,409.899994,415.5,404.200012,4,,,,,0,,,,
25-11-2020,408.950012,411.5,393,4,,,,,0,,,,
26-11-2020,402.799988,411.549988,399.149994,4,,,,,0,,,,
27-11-2020,401,407.850006,396.299988,4,,,,,0,,,,
01-12-2020,398,423.950012,395.100006,3,,,,,9,,,,
02-12-2020,420.549988,461.899994,419.350006,4,,,,,2,,,,
03-12-2020,453.75,457,443.25,4,,,,,5,,,,
04-12-2020,449,456.549988,442,4,,,,,4,,,,
07-12-2020,446,466.350006,445.950012,4,,,,,4,,,,
08-12-2020,457.549988,462.299988,446.549988,4,,,,,5,,,,
09-12-2020,454,458.100006,447.299988,4,,,,,5,,,,
10-12-2020,448,452.25,438.049988,4,,,,,4,,,,
11-12-2020,447.25,451.799988,440.399994,4,,,,,4,,,,
14-12-2020,451,462,447,4,,,,,5,,,,
15-12-2020,455.5,464.049988,446.549988,4,,,,,5,,,,
16-12-2020,462.5,467.549988,457.549988,4,,,,,6,,,,
17-12-2020,463.399994,473.950012,455.100006,4,,,,,6,,,,
18-12-2020,461,464.200012,450.799988,4,,,,,6,,,,
21-12-2020,454,460.75,409.649994,4,,,,,5,,,,
22-12-2020,428.200012,461.549988,418.100006,4,,,,,2,,,,
23-12-2020,458,466.799988,454.200012,4,,,,,5,,,,
24-12-2020,465,479.850006,462.399994,4,,,,,6,,,,
28-12-2020,473,507,472.700012,4,,,,,7,,,,
29-12-2020,492,499.149994,484.700012,4,,,,,9,,,,
30-12-2020,489.200012,496,478.399994,4,,,,,8,,,,
31-12-2020,481,484,435.75,4,,,,,8,,,,
01-01-2021,477,493.25,477,4,,,,,7,,,,
04-01-2021,492,502.600006,486.649994,4,,,,,9,,,,
05-01-2021,492,501.399994,489.600006,4,,,,,9,,,,
06-01-2021,496,500.649994,484.25,4,,,,,9,,,,
07-01-2021,493.899994,523.950012,493.799988,4,,,,,9,,,,
08-01-2021,523,526.599976,514.099976,5,,,,,2,,,,
11-01-2021,520.599976,524.599976,510.5,5,,,,,2,,,,
12-01-2021,519,536.599976,517.099976,5,,,,,1,,,,
13-01-2021,529.099976,540.200012,521.299988,5,,,,,2,,,,
14-01-2021,534.950012,541,528.400024,5,,,,,3,,,,
15-01-2021,534.700012,537.5,518.799988,5,,,,,3,,,,
18-01-2021,528,529.099976,502.049988,5,,,,,2,,,,
19-01-2021,512.299988,532,512.299988,5,,,,,1,,,,
20-01-2021,532.150024,552.150024,531,5,,,,,3,,,,
21-01-2021,551.400024,552.950012,531.549988,5,,,,,5,,,,
22-01-2021,534.049988,546.75,521.599976,5,,,,,3,,,,
25-01-2021,530.25,534.400024,509,5,,,,,3,,,,
27-01-2021,513.099976,521.549988,507.049988,5,,,,,1,,,,
28-01-2021,507.299988,519.5,501.350006,5,,,,,0,,,,
29-01-2021,515.200012,525.200012,502.5,5,,,,,1,,,,
01-02-2021,510.5,539.5,496.899994,5,,,,,1,,,,
02-02-2021,542.049988,566.900024,540.799988,5,,,,,4,,,,
